date,time,speedKPH,rpm,batteryVoltage,batteryPercentage,windSpeed,temp
"06 Feb, 2025",01:26 PM,40,3000,340.04,99,12,34.2
"06 Feb, 2025",01:26 PM,40,3000,339.82,99,13,34.1
"06 Feb, 2025",01:26 PM,40,3000,339.99,99,13,34.2
"06 Feb, 2025",01:26 PM,40,3000,340.13,99,13,34.0
"06 Feb, 2025",01:26 PM,40,3000,340.06,99,13,34.2
"06 Feb, 2025",01:26 PM,40,3000,340.07,99,13,34.3
"06 Feb, 2025",01:26 PM,40,3000,339.91,99,13,34.3
"06 Feb, 2025",01:26 PM,40,3000,339.88,99,12,34.5
"06 Feb, 2025",01:26 PM,40,3000,340.08,99,12,34.4
"06 Feb, 2025",01:26 PM,40,3000,340.14,99,12,34.2
"06 Feb, 2025",01:26 PM,40,3000,339.8,99,12,34.3
"06 Feb, 2025",01:26 PM,40,3000,339.95,99,12,34.3
"06 Feb, 2025",01:26 PM,40,3000,339.89,99,12,34.1
"06 Feb, 2025",01:26 PM,40,3000,339.76,99,12,34.0
"06 Feb, 2025",01:26 PM,40,3000,340.13,99,13,34.0
"06 Feb, 2025",01:26 PM,40,3000,339.99,99,12,34.2
"06 Feb, 2025",01:26 PM,40,3000,339.83,99,12,34.1
"06 Feb, 2025",01:26 PM,40,3000,340.01,99,12,34.2
"06 Feb, 2025",01:26 PM,40,3000,339.87,99,13,34.1
"06 Feb, 2025",01:26 PM,40,3000,340.1,99,12,34.2
"06 Feb, 2025",01:27 PM,40,3000,339.81,99,12,34.4
"06 Feb, 2025",01:27 PM,40,3000,339.84,99,12,34.3
"06 Feb, 2025",01:27 PM,40,3000,339.82,99,12,34.4
"06 Feb, 2025",01:27 PM,40,3000,339.87,99,12,34.3
"06 Feb, 2025",01:27 PM,40,3000,339.9,99,13,34.2
"06 Feb, 2025",01:27 PM,40,3000,340.09,99,13,34.2
"06 Feb, 2025",01:27 PM,40,3000,339.99,99,13,34.2
"06 Feb, 2025",01:27 PM,40,3000,339.89,99,13,34.3
"06 Feb, 2025",01:27 PM,40,3000,340.0,99,13,34.2
"06 Feb, 2025",01:27 PM,40,3000,339.96,99,13,34.3
"06 Feb, 2025",01:27 PM,40,3000,340.06,99,12,34.3
"06 Feb, 2025",01:27 PM,40,3000,339.84,99,12,34.1
"06 Feb, 2025",01:27 PM,40,3000,340.04,99,12,34.3
"06 Feb, 2025",01:27 PM,40,3000,340.03,99,12,34.4
"06 Feb, 2025",01:27 PM,40,3000,339.92,99,12,34.5
"06 Feb, 2025",01:27 PM,40,3000,339.89,99,12,34.6
"06 Feb, 2025",01:27 PM,40,3000,339.85,99,11,34.4
"06 Feb, 2025",01:27 PM,40,3000,339.76,99,11,34.3
"06 Feb, 2025",01:27 PM,40,3000,339.75,99,11,34.3
"06 Feb, 2025",01:27 PM,40,3000,340.07,99,12,34.2
"06 Feb, 2025",01:27 PM,40,3000,339.96,99,12,34.4
"06 Feb, 2025",01:27 PM,40,3000,340.12,99,12,34.5
"06 Feb, 2025",01:27 PM,40,3000,339.97,99,12,34.3
"06 Feb, 2025",01:27 PM,40,3000,339.85,99,12,34.1
"06 Feb, 2025",01:27 PM,40,3000,340.0,99,12,34.3
"06 Feb, 2025",01:27 PM,40,3000,339.98,99,12,34.4
"06 Feb, 2025",01:27 PM,40,3000,339.83,99,12,34.5
"06 Feb, 2025",01:27 PM,40,3000,339.84,99,12,34.3
"06 Feb, 2025",01:27 PM,40,3000,339.94,99,12,34.4
"06 Feb, 2025",01:27 PM,40,3000,339.98,99,12,34.3
"06 Feb, 2025",01:27 PM,40,3000,340.12,99,12,34.4
"06 Feb, 2025",01:27 PM,40,3000,340.15,99,12,34.3
"06 Feb, 2025",01:27 PM,40,3000,339.8,99,13,34.4
"06 Feb, 2025",01:27 PM,40,3000,339.77,99,13,34.3
"06 Feb, 2025",01:27 PM,40,3000,340.05,99,13,34.4
"06 Feb, 2025",01:27 PM,40,3000,339.81,99,13,34.4
"06 Feb, 2025",01:27 PM,40,3000,340.13,99,13,34.2
"06 Feb, 2025",01:27 PM,40,3000,339.9,99,13,34.2
"06 Feb, 2025",01:27 PM,40,3000,340.1,99,13,34.0
"06 Feb, 2025",01:27 PM,40,3000,340.1,99,13,34.0
"06 Feb, 2025",01:27 PM,40,3000,339.99,99,13,34.1
"06 Feb, 2025",01:27 PM,40,3000,339.98,99,13,34.1
"06 Feb, 2025",01:27 PM,40,3000,339.98,99,13,34.1
"06 Feb, 2025",01:27 PM,40,3000,340.15,99,13,34.3
"06 Feb, 2025",01:27 PM,40,3000,339.92,99,13,34.3
"06 Feb, 2025",01:27 PM,40,3000,339.79,99,14,34.2
"06 Feb, 2025",01:27 PM,40,3000,339.95,99,14,34.4
"06 Feb, 2025",01:27 PM,40,3000,340.03,99,14,34.3
"06 Feb, 2025",01:27 PM,40,3000,339.85,99,14,34.3
"06 Feb, 2025",01:27 PM,40,3000,339.93,99,14,34.4
"06 Feb, 2025",01:27 PM,40,3000,340.06,99,14,34.3
"06 Feb, 2025",01:27 PM,40,3000,339.84,99,14,34.2
"06 Feb, 2025",01:27 PM,40,3000,339.96,99,14,34.2
"06 Feb, 2025",01:27 PM,40,3000,339.99,99,14,34.0
"06 Feb, 2025",01:27 PM,40,3000,340.15,99,13,34.2
"06 Feb, 2025",01:27 PM,40,3000,339.93,99,14,34.4
"06 Feb, 2025",01:27 PM,40,3000,340.06,99,14,34.3
"06 Feb, 2025",01:27 PM,40,3000,339.79,99,14,34.2
"06 Feb, 2025",01:27 PM,40,3000,340.09,99,14,34.3
"06 Feb, 2025",01:27 PM,40,3000,340.04,99,15,34.5
"06 Feb, 2025",01:28 PM,40,3000,339.89,99,15,34.7
"06 Feb, 2025",01:28 PM,40,3000,339.84,99,15,34.9
"06 Feb, 2025",01:28 PM,40,3000,339.84,99,15,34.8
"06 Feb, 2025",01:28 PM,40,3000,339.87,99,15,34.8
"06 Feb, 2025",01:28 PM,40,3000,340.12,99,16,34.8
"06 Feb, 2025",01:28 PM,40,3000,340.05,99,16,34.8
"06 Feb, 2025",01:28 PM,40,3000,340.0,99,16,34.9
"06 Feb, 2025",01:28 PM,40,3000,339.93,99,16,34.8
"06 Feb, 2025",01:28 PM,40,3000,339.85,99,16,34.8
"06 Feb, 2025",01:28 PM,40,3000,340.08,99,16,34.7
"06 Feb, 2025",01:28 PM,40,3000,339.97,99,16,34.6
"06 Feb, 2025",01:28 PM,40,3000,339.77,99,16,34.6
"06 Feb, 2025",01:28 PM,40,3000,340.07,99,16,34.7
"06 Feb, 2025",01:28 PM,40,3000,340.1,99,16,34.6
"06 Feb, 2025",01:28 PM,40,3000,340.05,99,16,34.5
"06 Feb, 2025",01:28 PM,40,3000,340.04,99,17,34.4
"06 Feb, 2025",01:28 PM,40,3000,339.86,99,17,34.3
"06 Feb, 2025",01:28 PM,40,3000,340.15,99,17,34.3
"06 Feb, 2025",01:28 PM,40,3000,340.02,99,17,34.4
"06 Feb, 2025",01:28 PM,40,3000,339.78,99,17,34.4
"06 Feb, 2025",01:28 PM,40,3000,340.08,99,17,34.5
"06 Feb, 2025",01:28 PM,40,3000,339.76,99,16,34.7
"06 Feb, 2025",01:28 PM,40,3000,339.96,99,16,34.7
"06 Feb, 2025",01:28 PM,40,3000,340.04,99,16,34.7
"06 Feb, 2025",01:28 PM,40,3000,339.93,99,16,34.7
"06 Feb, 2025",01:28 PM,40,3000,340.07,99,16,34.6
"06 Feb, 2025",01:28 PM,40,3000,339.89,99,16,34.5
"06 Feb, 2025",01:28 PM,40,3000,339.78,99,16,34.5
"06 Feb, 2025",01:28 PM,40,3000,339.8,99,17,34.6
"06 Feb, 2025",01:28 PM,40,3000,339.93,99,17,34.8
"06 Feb, 2025",01:28 PM,40,3000,339.82,99,16,34.6
"06 Feb, 2025",01:28 PM,40,3000,339.93,99,16,34.7
"06 Feb, 2025",01:28 PM,40,3000,339.88,99,16,34.5
"06 Feb, 2025",01:28 PM,40,3000,340.06,99,16,34.5
"06 Feb, 2025",01:28 PM,40,3000,340.14,99,16,34.5
"06 Feb, 2025",01:28 PM,40,3000,339.95,99,17,34.7
"06 Feb, 2025",01:28 PM,40,3000,339.94,99,17,34.7
"06 Feb, 2025",01:28 PM,40,3000,339.89,99,16,34.7
"06 Feb, 2025",01:28 PM,40,3000,340.02,99,16,34.8
"06 Feb, 2025",01:28 PM,40,3000,339.94,99,16,34.7
"06 Feb, 2025",01:28 PM,40,3000,340.1,99,17,34.8
"06 Feb, 2025",01:28 PM,40,3000,339.81,99,17,34.6
"06 Feb, 2025",01:28 PM,40,3000,340.11,99,17,34.4
"06 Feb, 2025",01:28 PM,40,3000,339.77,99,17,34.4
"06 Feb, 2025",01:28 PM,40,3000,340.01,99,17,34.4
"06 Feb, 2025",01:28 PM,40,3000,340.12,99,17,34.3
"06 Feb, 2025",01:28 PM,40,3000,339.93,99,17,34.5
"06 Feb, 2025",01:28 PM,40,3000,339.99,99,17,34.5
"06 Feb, 2025",01:28 PM,40,3000,339.84,99,17,34.5
"06 Feb, 2025",01:28 PM,40,3000,339.81,99,17,34.7
"06 Feb, 2025",01:28 PM,40,3000,339.88,99,16,34.6
"06 Feb, 2025",01:28 PM,40,3000,340.06,99,17,34.7
"06 Feb, 2025",01:28 PM,40,3000,340.05,99,17,34.7
"06 Feb, 2025",01:28 PM,40,3000,340.01,99,17,34.9
"06 Feb, 2025",01:28 PM,40,3000,340.1,99,17,34.9
"06 Feb, 2025",01:28 PM,40,3000,339.95,99,17,35.0
"06 Feb, 2025",01:28 PM,40,3000,339.76,99,17,35.0
"06 Feb, 2025",01:28 PM,40,3000,340.07,99,17,35.1
"06 Feb, 2025",01:28 PM,40,3000,339.93,99,18,35.2
"06 Feb, 2025",01:28 PM,40,3000,339.78,99,18,35.0
"06 Feb, 2025",01:29 PM,40,3000,340.07,99,17,34.9
"06 Feb, 2025",01:29 PM,40,3000,339.79,99,17,35.1
"06 Feb, 2025",01:29 PM,40,3000,339.96,99,17,35.0
"06 Feb, 2025",01:29 PM,40,3000,339.86,99,17,34.9
"06 Feb, 2025",01:29 PM,40,3000,339.77,99,17,34.9
"06 Feb, 2025",01:29 PM,40,3000,340.04,99,17,34.8
"06 Feb, 2025",01:29 PM,40,3000,340.12,99,17,34.7
"06 Feb, 2025",01:29 PM,40,3000,339.85,99,17,34.8
"06 Feb, 2025",01:29 PM,40,3000,339.8,99,17,34.8
"06 Feb, 2025",01:29 PM,40,3000,339.82,99,17,34.8
"06 Feb, 2025",01:29 PM,40,3000,340.12,99,17,34.9
"06 Feb, 2025",01:29 PM,40,3000,339.78,99,17,35.0
"06 Feb, 2025",01:29 PM,40,3000,339.88,99,18,34.9
"06 Feb, 2025",01:29 PM,40,3000,340.14,99,18,34.9
"06 Feb, 2025",01:29 PM,40,3000,339.85,99,19,35.1
"06 Feb, 2025",01:29 PM,40,3000,340.02,99,19,35.2
"06 Feb, 2025",01:29 PM,40,3000,339.91,99,19,35.0
"06 Feb, 2025",01:29 PM,40,3000,340.14,99,19,35.0
"06 Feb, 2025",01:29 PM,40,3000,339.84,99,19,35.1
"06 Feb, 2025",01:29 PM,40,3000,339.86,99,19,35.1
"06 Feb, 2025",01:29 PM,40,3000,340.01,99,19,35.1
"06 Feb, 2025",01:29 PM,40,3000,339.93,99,19,35.3
"06 Feb, 2025",01:29 PM,40,3000,339.79,99,19,35.3
"06 Feb, 2025",01:29 PM,40,3000,340.12,99,19,35.4
"06 Feb, 2025",01:29 PM,40,3000,340.07,99,20,35.5
"06 Feb, 2025",01:29 PM,40,3000,339.89,99,20,35.6
"06 Feb, 2025",01:29 PM,40,3000,339.79,99,20,35.7
"06 Feb, 2025",01:29 PM,40,3000,340.05,99,20,35.5
"06 Feb, 2025",01:29 PM,40,3000,340.11,99,20,35.5
"06 Feb, 2025",01:29 PM,40,3000,339.76,99,20,35.6
"06 Feb, 2025",01:29 PM,40,3000,339.92,99,20,35.5
"06 Feb, 2025",01:29 PM,40,3000,339.89,99,20,35.6
"06 Feb, 2025",01:29 PM,40,3000,339.83,99,19,35.5
"06 Feb, 2025",01:29 PM,40,3000,339.84,99,20,35.4
"06 Feb, 2025",01:29 PM,40,3000,339.98,99,19,35.2
"06 Feb, 2025",01:29 PM,40,3000,339.97,99,19,35.3
"06 Feb, 2025",01:29 PM,40,3000,340.09,99,19,35.1
"06 Feb, 2025",01:29 PM,40,3000,339.76,99,18,35.0
"06 Feb, 2025",01:29 PM,40,3000,340.15,99,19,34.9
"06 Feb, 2025",01:29 PM,40,3000,339.93,99,19,35.0
"06 Feb, 2025",01:29 PM,40,3000,340.0,99,19,35.0
"06 Feb, 2025",01:29 PM,40,3000,340.09,99,19,34.9
"06 Feb, 2025",01:29 PM,40,3000,340.12,99,19,35.0
"06 Feb, 2025",01:29 PM,40,3000,339.94,99,19,34.8
"06 Feb, 2025",01:29 PM,40,3000,339.75,99,19,34.7
"06 Feb, 2025",01:29 PM,40,3000,340.07,99,19,34.5
"06 Feb, 2025",01:29 PM,40,3000,339.94,99,19,34.4
"06 Feb, 2025",01:29 PM,40,3000,340.07,99,19,34.2
"06 Feb, 2025",01:29 PM,40,3000,340.11,99,20,34.4
"06 Feb, 2025",01:29 PM,40,3000,339.88,99,19,34.6
"06 Feb, 2025",01:29 PM,40,3000,340.07,99,19,34.4
"06 Feb, 2025",01:29 PM,40,3000,340.1,99,19,34.5
"06 Feb, 2025",01:29 PM,40,3000,340.02,99,19,34.5
"06 Feb, 2025",01:29 PM,40,3000,339.89,99,19,34.7
"06 Feb, 2025",01:29 PM,40,3000,340.01,99,19,34.8
"06 Feb, 2025",01:29 PM,40,3000,340.12,99,19,34.7
"06 Feb, 2025",01:29 PM,40,3000,339.88,99,18,34.7
"06 Feb, 2025",01:29 PM,40,3000,339.96,99,19,34.5
"06 Feb, 2025",01:29 PM,40,3000,339.75,99,18,34.7
"06 Feb, 2025",01:29 PM,40,3000,339.93,99,19,34.6
"06 Feb, 2025",01:30 PM,40,3000,340.07,99,18,34.5
"06 Feb, 2025",01:30 PM,40,3000,339.91,99,19,34.4
"06 Feb, 2025",01:30 PM,40,3000,339.79,99,19,34.6
"06 Feb, 2025",01:30 PM,40,3000,340.04,99,19,34.5
"06 Feb, 2025",01:30 PM,40,3000,339.8,99,18,34.4
"06 Feb, 2025",01:30 PM,40,3000,339.86,99,19,34.2
"06 Feb, 2025",01:30 PM,40,3000,339.97,99,19,34.1
"06 Feb, 2025",01:30 PM,40,3000,339.78,99,19,34.1
"06 Feb, 2025",01:30 PM,40,3000,339.81,99,19,34.3
"06 Feb, 2025",01:30 PM,40,3000,339.87,99,18,34.4
"06 Feb, 2025",01:30 PM,40,3000,340.03,99,18,34.4
"06 Feb, 2025",01:30 PM,40,3000,340.14,99,18,34.5
"06 Feb, 2025",01:30 PM,40,3000,339.98,99,18,34.4
"06 Feb, 2025",01:30 PM,40,3000,340.06,99,18,34.5
"06 Feb, 2025",01:30 PM,40,3000,340.12,99,18,34.5
"06 Feb, 2025",01:30 PM,40,3000,339.92,99,18,34.4
"06 Feb, 2025",01:30 PM,40,3000,339.86,99,19,34.3
"06 Feb, 2025",01:30 PM,40,3000,340.14,99,19,34.2
"06 Feb, 2025",01:30 PM,40,3000,339.89,99,19,34.2
"06 Feb, 2025",01:30 PM,40,3000,339.96,99,18,34.3
"06 Feb, 2025",01:30 PM,40,3000,340.0,99,18,34.2
"06 Feb, 2025",01:30 PM,40,3000,340.01,99,17,34.3
"06 Feb, 2025",01:30 PM,40,3000,339.79,99,18,34.4
"06 Feb, 2025",01:30 PM,40,3000,339.92,99,17,34.4
"06 Feb, 2025",01:30 PM,40,3000,339.96,99,18,34.4
"06 Feb, 2025",01:30 PM,40,3000,340.07,99,17,34.6
"06 Feb, 2025",01:30 PM,40,3000,339.93,99,17,34.4
"06 Feb, 2025",01:30 PM,40,3000,339.8,99,17,34.4
"06 Feb, 2025",01:30 PM,40,3000,339.77,99,17,34.3
"06 Feb, 2025",01:30 PM,40,3000,340.03,99,17,34.4
"06 Feb, 2025",01:30 PM,40,3000,339.74,99,16,34.4
"06 Feb, 2025",01:30 PM,40,3000,339.95,99,16,34.6
"06 Feb, 2025",01:30 PM,40,3000,339.81,99,16,34.6
"06 Feb, 2025",01:30 PM,40,3000,339.92,99,16,34.6
"06 Feb, 2025",01:30 PM,40,3000,339.91,99,16,34.7
"06 Feb, 2025",01:30 PM,40,3000,340.08,99,16,34.6
"06 Feb, 2025",01:30 PM,40,3000,340.07,99,16,34.6
"06 Feb, 2025",01:30 PM,40,3000,339.85,99,16,34.4
"06 Feb, 2025",01:30 PM,40,3000,339.82,99,16,34.3
"06 Feb, 2025",01:30 PM,40,3000,339.99,99,16,34.3
"06 Feb, 2025",01:30 PM,40,3000,340.1,99,16,34.4
"06 Feb, 2025",01:30 PM,40,3000,339.82,99,16,34.3
"06 Feb, 2025",01:30 PM,40,3000,339.92,99,16,34.3
"06 Feb, 2025",01:30 PM,40,3000,339.8,99,16,34.1
"06 Feb, 2025",01:30 PM,40,3000,339.85,99,16,34.3
"06 Feb, 2025",01:30 PM,40,3000,340.06,99,16,34.4
"06 Feb, 2025",01:30 PM,40,3000,339.96,99,15,34.5
"06 Feb, 2025",01:30 PM,40,3000,340.07,99,15,34.4
"06 Feb, 2025",01:30 PM,40,3000,339.88,99,16,34.2
"06 Feb, 2025",01:30 PM,40,3000,339.96,99,16,34.2
"06 Feb, 2025",01:30 PM,40,3000,340.11,99,15,34.3
"06 Feb, 2025",01:30 PM,40,3000,340.03,99,15,34.3
"06 Feb, 2025",01:30 PM,40,3000,339.88,99,15,34.1
"06 Feb, 2025",01:30 PM,40,3000,340.04,99,14,34.0
"06 Feb, 2025",01:30 PM,40,3000,340.03,99,14,34.1
"06 Feb, 2025",01:30 PM,40,3000,339.99,99,13,33.9
"06 Feb, 2025",01:30 PM,40,3000,339.9,99,14,34.1
"06 Feb, 2025",01:30 PM,40,3000,340.03,99,14,34.1
"06 Feb, 2025",01:30 PM,40,3000,340.05,99,14,34.1
"06 Feb, 2025",01:30 PM,40,3000,340.03,99,14,34.0
"06 Feb, 2025",01:31 PM,40,3000,340.09,99,14,34.0
"06 Feb, 2025",01:31 PM,40,3000,340.11,99,13,34.2
"06 Feb, 2025",01:31 PM,40,3000,340.14,99,13,34.0
"06 Feb, 2025",01:31 PM,40,3000,339.98,99,13,34.2
"06 Feb, 2025",01:31 PM,40,3000,340.03,99,13,34.0
"06 Feb, 2025",01:31 PM,40,3000,339.78,99,13,33.9
"06 Feb, 2025",01:31 PM,40,3000,339.86,99,13,34.0
"06 Feb, 2025",01:31 PM,40,3000,339.92,99,13,34.0
"06 Feb, 2025",01:31 PM,40,3000,339.91,99,13,34.1
"06 Feb, 2025",01:31 PM,40,3000,339.85,99,13,34.1
"06 Feb, 2025",01:31 PM,40,3000,340.09,99,13,34.1
"06 Feb, 2025",01:31 PM,40,3000,339.85,99,13,34.2
"06 Feb, 2025",01:31 PM,40,3000,340.1,99,12,34.1
"06 Feb, 2025",01:31 PM,40,3000,339.76,99,13,34.3
"06 Feb, 2025",01:31 PM,40,3000,339.97,99,13,34.3
"06 Feb, 2025",01:31 PM,40,3000,339.79,99,12,34.3
"06 Feb, 2025",01:31 PM,40,3000,339.79,99,12,34.4
"06 Feb, 2025",01:31 PM,40,3000,340.12,99,12,34.3
"06 Feb, 2025",01:31 PM,40,3000,340.06,99,13,34.3
"06 Feb, 2025",01:31 PM,40,3000,339.94,99,13,34.2
"06 Feb, 2025",01:31 PM,40,3000,339.94,99,13,34.2
"06 Feb, 2025",01:31 PM,40,3000,339.87,99,12,34.4
"06 Feb, 2025",01:31 PM,40,3000,339.87,99,12,34.3
"06 Feb, 2025",01:31 PM,40,3000,339.95,99,12,34.4
"06 Feb, 2025",01:31 PM,40,3000,339.87,99,11,34.4
"06 Feb, 2025",01:31 PM,40,3000,339.76,99,12,34.3
"06 Feb, 2025",01:31 PM,40,3000,339.98,99,12,34.5
"06 Feb, 2025",01:31 PM,40,3000,339.99,99,13,34.6
"06 Feb, 2025",01:31 PM,40,3000,339.86,99,13,34.5
"06 Feb, 2025",01:31 PM,40,3000,339.88,99,13,34.3
"06 Feb, 2025",01:31 PM,40,3000,339.91,99,13,34.4
"06 Feb, 2025",01:31 PM,40,3000,340.08,99,13,34.5
"06 Feb, 2025",01:31 PM,40,3000,339.89,99,14,34.4
"06 Feb, 2025",01:31 PM,40,3000,339.88,99,14,34.3
"06 Feb, 2025",01:31 PM,40,3000,339.75,99,14,34.4
"06 Feb, 2025",01:31 PM,40,3000,339.85,99,13,34.5
"06 Feb, 2025",01:31 PM,40,3000,340.0,99,13,34.7
"06 Feb, 2025",01:31 PM,40,3000,340.0,99,14,34.7
"06 Feb, 2025",01:31 PM,40,3000,339.81,99,14,34.6
"06 Feb, 2025",01:31 PM,40,3000,339.95,99,14,34.5
"06 Feb, 2025",01:31 PM,40,3000,339.82,99,14,34.4
"06 Feb, 2025",01:31 PM,40,3000,340.02,99,13,34.3
"06 Feb, 2025",01:31 PM,40,3000,339.86,99,14,34.4
"06 Feb, 2025",01:31 PM,40,3000,340.06,99,14,34.5
"06 Feb, 2025",01:31 PM,40,3000,339.97,99,14,34.6
"06 Feb, 2025",01:31 PM,40,3000,339.87,99,14,34.7
"06 Feb, 2025",01:31 PM,40,3000,339.84,99,14,34.5
"06 Feb, 2025",01:31 PM,40,3000,339.8,99,14,34.4
"06 Feb, 2025",01:31 PM,40,3000,339.9,99,14,34.3
"06 Feb, 2025",01:31 PM,40,3000,339.95,99,14,34.3
"06 Feb, 2025",01:31 PM,40,3000,340.04,99,14,34.2
"06 Feb, 2025",01:31 PM,40,3000,339.95,99,14,34.3
"06 Feb, 2025",01:31 PM,40,3000,339.8,99,14,34.4
"06 Feb, 2025",01:31 PM,40,3000,339.89,99,14,34.2
"06 Feb, 2025",01:31 PM,40,3000,339.93,99,14,34.2
"06 Feb, 2025",01:31 PM,40,3000,340.13,99,14,34.0
"06 Feb, 2025",01:31 PM,40,3000,339.75,99,14,34.0
"06 Feb, 2025",01:31 PM,40,3000,339.87,99,13,34.0
"06 Feb, 2025",01:31 PM,40,3000,339.75,99,13,34.0
"06 Feb, 2025",01:31 PM,40,3000,340.04,99,13,33.9
"06 Feb, 2025",01:32 PM,40,3000,339.78,99,13,34.0
"06 Feb, 2025",01:32 PM,40,3000,340.11,99,13,33.8
"06 Feb, 2025",01:32 PM,40,3000,339.87,99,13,33.9
"06 Feb, 2025",01:32 PM,40,3000,339.99,99,13,33.9
"06 Feb, 2025",01:32 PM,40,3000,340.03,99,13,33.9
"06 Feb, 2025",01:32 PM,40,3000,339.88,99,13,33.9
"06 Feb, 2025",01:32 PM,40,3000,340.01,99,13,33.8
"06 Feb, 2025",01:32 PM,40,3000,339.99,99,13,33.9
"06 Feb, 2025",01:32 PM,40,3000,339.85,99,13,33.9
"06 Feb, 2025",01:32 PM,40,3000,339.99,99,14,33.8
"06 Feb, 2025",01:32 PM,40,3000,340.13,99,13,33.9
"06 Feb, 2025",01:32 PM,40,3000,339.78,99,14,33.7
"06 Feb, 2025",01:32 PM,40,3000,339.76,99,14,33.9
"06 Feb, 2025",01:32 PM,40,3000,340.01,99,14,33.9
"06 Feb, 2025",01:32 PM,40,3000,339.76,99,15,33.8
"06 Feb, 2025",01:32 PM,40,3000,339.8,99,15,33.9
"06 Feb, 2025",01:32 PM,40,3000,339.95,99,15,34.1
"06 Feb, 2025",01:32 PM,40,3000,339.82,99,14,34.2
"06 Feb, 2025",01:32 PM,40,3000,340.0,99,14,34.3
"06 Feb, 2025",01:32 PM,40,3000,340.0,99,14,34.2
"06 Feb, 2025",01:32 PM,40,3000,339.76,99,15,34.3
"06 Feb, 2025",01:32 PM,40,3000,339.92,99,15,34.3
"06 Feb, 2025",01:32 PM,40,3000,340.04,99,14,34.2
"06 Feb, 2025",01:32 PM,40,3000,340.13,99,14,34.3
"06 Feb, 2025",01:32 PM,40,3000,339.86,99,14,34.4
"06 Feb, 2025",01:32 PM,40,3000,339.85,99,14,34.5
"06 Feb, 2025",01:32 PM,40,3000,340.03,99,14,34.4
"06 Feb, 2025",01:32 PM,40,3000,339.95,99,14,34.6
"06 Feb, 2025",01:32 PM,40,3000,340.11,99,14,34.8
"06 Feb, 2025",01:32 PM,40,3000,339.83,99,14,34.8
"06 Feb, 2025",01:32 PM,40,3000,339.8,99,13,34.7
"06 Feb, 2025",01:32 PM,40,3000,339.86,99,13,34.5
"06 Feb, 2025",01:32 PM,40,3000,339.82,99,14,34.6
"06 Feb, 2025",01:32 PM,40,3000,339.92,99,14,34.7
"06 Feb, 2025",01:32 PM,40,3000,340.09,99,14,34.6
"06 Feb, 2025",01:32 PM,40,3000,339.77,99,14,34.7
"06 Feb, 2025",01:32 PM,40,3000,339.96,99,14,34.6
"06 Feb, 2025",01:32 PM,40,3000,339.88,99,14,34.7
"06 Feb, 2025",01:32 PM,40,3000,340.12,99,14,34.9
"06 Feb, 2025",01:32 PM,40,3000,340.07,99,14,34.7
"06 Feb, 2025",01:32 PM,40,3000,340.1,99,14,34.7
"06 Feb, 2025",01:32 PM,40,3000,339.99,99,14,34.8
"06 Feb, 2025",01:32 PM,40,3000,339.89,99,14,34.9
"06 Feb, 2025",01:32 PM,40,3000,339.9,99,14,35.0
"06 Feb, 2025",01:32 PM,40,3000,339.84,99,14,35.1
"06 Feb, 2025",01:32 PM,40,3000,340.1,99,15,35.3
"06 Feb, 2025",01:32 PM,40,3000,339.78,99,15,35.2
"06 Feb, 2025",01:32 PM,40,3000,339.97,99,15,35.1
"06 Feb, 2025",01:32 PM,40,3000,340.01,99,15,35.1
"06 Feb, 2025",01:32 PM,40,3000,339.74,99,15,35.1
"06 Feb, 2025",01:32 PM,40,3000,340.07,99,16,35.2
"06 Feb, 2025",01:32 PM,40,3000,339.79,99,15,35.3
"06 Feb, 2025",01:32 PM,40,3000,340.13,99,15,35.2
"06 Feb, 2025",01:32 PM,40,3000,339.94,99,15,35.0
"06 Feb, 2025",01:32 PM,40,3000,340.12,99,15,35.0
"06 Feb, 2025",01:32 PM,40,3000,339.88,99,15,35.0
"06 Feb, 2025",01:32 PM,40,3000,339.94,99,15,35.0
"06 Feb, 2025",01:32 PM,40,3000,340.06,99,16,35.0
"06 Feb, 2025",01:32 PM,40,3000,340.03,99,16,35.0
"06 Feb, 2025",01:32 PM,40,3000,340.02,99,16,35.0
"06 Feb, 2025",01:33 PM,40,3000,340.07,99,16,35.2
"06 Feb, 2025",01:33 PM,40,3000,339.85,99,15,35.2
"06 Feb, 2025",01:33 PM,40,3000,339.96,99,16,35.3
"06 Feb, 2025",01:33 PM,40,3000,339.8,99,16,35.5
"06 Feb, 2025",01:33 PM,40,3000,340.08,99,16,35.6
"06 Feb, 2025",01:33 PM,40,3000,339.84,99,16,35.8
"06 Feb, 2025",01:33 PM,40,3000,340.13,99,16,35.7
"06 Feb, 2025",01:33 PM,40,3000,339.91,99,17,35.7
"06 Feb, 2025",01:33 PM,40,3000,340.08,99,17,35.8
"06 Feb, 2025",01:33 PM,40,3000,340.09,99,17,35.9
"06 Feb, 2025",01:33 PM,40,3000,339.8,99,17,35.9
"06 Feb, 2025",01:33 PM,40,3000,339.78,99,18,36.1
"06 Feb, 2025",01:33 PM,40,3000,340.09,99,18,36.1
"06 Feb, 2025",01:33 PM,40,3000,339.94,99,18,36.3
"06 Feb, 2025",01:33 PM,40,3000,340.1,99,18,36.1
"06 Feb, 2025",01:33 PM,40,3000,340.05,99,18,36.0
"06 Feb, 2025",01:33 PM,40,3000,340.01,99,18,36.1
"06 Feb, 2025",01:33 PM,40,3000,339.75,99,18,36.2
